Date,Location_ISO_Code,Location,New_Cases,New_Deaths,New_Recovered,New_Active_Cases,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location_Level,City_or_Regency,Province,Country,Continent,Island,Time_Zone,Special_Status,Total_Regencies,Total_Cities,Total_Districts,Total_Urban_Villages,Total_Rural_Villages,Area__km2_,Population,Population_Density,Longitude,Latitude,New_Cases_per_Million,Total_Cases_per_Million,New_Deaths_per_Million,Total_Deaths_per_Million,Total_Deaths_per_100rb,Case_Fatality_Rate,Case_Recovered_Rate,Growth_Factor_of_New_Cases,Growth_Factor_of_New_Deaths
2022-01-29,IDN,Indonesia,11588,17,2590,8981,4330763,144285,4133923,52555,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,43.7,16331.07,0.06,544.09,54.41,0.0333,0.9545,1.17,2.43
2022-01-30,IDN,Indonesia,12422,18,3241,9163,4343185,144303,4137164,61718,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,46.84,16377.91,0.07,544.16,54.42,0.0332,0.9526,1.07,1.06
2022-01-31,IDN,Indonesia,10185,17,3290,6878,4353370,144320,4140454,68596,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,38.41,16416.32,0.06,544.22,54.42,0.0332,0.9511,0.82,0.94
2022-02-01,IDN,Indonesia,16021,28,3240,12753,4369391,144348,4143694,81349,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,60.41,16476.73,0.11,544.33,54.43,0.033,0.9483,1.57,1.65
2022-02-02,IDN,Indonesia,17895,25,5110,12760,4387286,144373,4148804,94109,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,67.48,16544.21,0.09,544.42,54.44,0.0329,0.9456,1.12,0.89
2022-02-03,IDN,Indonesia,27197,38,5993,21166,4414483,144411,4154797,115275,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,102.56,16646.77,0.14,544.57,54.46,0.0327,0.9412,1.52,1.52
2022-02-04,IDN,Indonesia,32211,42,7190,24979,4446694,144453,4161987,140254,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,121.47,16768.24,0.16,544.72,54.47,0.0325,0.93599999999999994,1.18,1.11
2022-02-05,IDN,Indonesia,33729,44,10471,23214,4480423,144497,4172458,163468,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,127.19,16895.43,0.17,544.89,54.49,0.0323,0.93129999999999991,1.05,1.05
2022-02-06,IDN,Indonesia,36057,57,10569,25431,4516480,144554,4183027,188899,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,135.97,17031.4,0.21,545.11,54.51,0.032,0.9262,1.07,1.3
2022-02-07,IDN,Indonesia,26121,82,8577,17462,4542601,144636,4191604,206361,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,98.5,17129.9,0.31,545.41,54.54,0.0318,0.9227,0.72,1.44
2022-02-08,IDN,Indonesia,37492,83,10708,26701,4580093,144719,4202312,233062,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,141.38,17271.28,0.31,545.73,54.57,0.0316,0.9175,1.44,1.01
2022-02-09,IDN,Indonesia,46843,65,14016,32762,4626936,144784,4216328,265824,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,176.64,17447.92,0.25,545.97,54.6,0.0313,0.9113,1.25,0.78
2022-02-10,IDN,Indonesia,40618,74,18182,22362,4667554,144858,4234510,288186,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,153.17,17601.09,0.28,546.25,54.63,0.031,0.9072,0.87,1.14
2022-02-11,IDN,Indonesia,40489,100,15767,24622,4708043,144958,4250277,312808,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,152.68,17753.77,0.38,546.63,54.66,0.0308,0.9028,1.0,1.35
2022-02-12,IDN,Indonesia,55209,107,32570,22532,4763252,145065,4282847,335340,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,208.19,17961.96,0.4,547.03,54.7,0.0305,0.8991,1.36,1.07
2022-02-13,IDN,Indonesia,44526,111,26916,17499,4807778,145176,4309763,352839,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,167.91,18129.87,0.42,547.45,54.75,0.0302,0.8964,0.81,1.04
2022-02-14,IDN,Indonesia,36501,145,13338,23018,4844279,145321,4323101,375857,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,137.64,18267.51,0.55,548.0,54.8,0.03,0.8924,0.82,1.31
2022-02-15,IDN,Indonesia,57049,134,26747,30168,4901328,145455,4349848,406025,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,215.13,18482.64,0.51,548.5,54.85,0.0297,0.8875,1.56,0.92
2022-02-16,IDN,Indonesia,64718,167,25386,39165,4966046,145622,4375234,445190,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,244.05,18726.69,0.63,549.13,54.91,0.029300000000000003,0.88099999999999989,1.13,1.25
2022-02-17,IDN,Indonesia,63956,206,39072,24678,5030002,145828,4414306,469868,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,241.17,18967.86,0.78,549.91,54.99,0.028999999999999998,0.8776,0.99,1.23
2022-02-18,IDN,Indonesia,59635,216,32904,26515,5089637,146044,4447210,496383,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,224.88,19192.74,0.81,550.72,55.07,0.0287,0.87379999999999991,0.93,1.05
2022-02-19,IDN,Indonesia,59384,158,34699,24527,5149021,146202,4481909,520910,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,223.93,19416.67,0.6,551.32,55.13,0.028399999999999998,0.87040000000000006,1.0,0.73
2022-02-20,IDN,Indonesia,48484,163,32873,15448,5197505,146365,4514782,536358,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,182.83,19599.51,0.61,551.93,55.19,0.0282,0.8686,0.82,1.03
2022-02-21,IDN,Indonesia,34418,176,39929,-5687,5231923,146541,4554711,530671,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,129.79,19729.29,0.66,552.6,55.26,0.027999999999999997,0.8706,0.71,1.08
2022-02-22,IDN,Indonesia,57491,257,38474,18760,5289414,146798,4593185,549431,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,216.8,19946.09,0.97,553.57,55.36,0.0278,0.86840000000000006,1.67,1.46
2022-02-23,IDN,Indonesia,61488,227,39170,22091,5350902,147025,4632355,571522,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,231.87,20177.96,0.86,554.42,55.44,0.0275,0.86569999999999991,1.07,0.88
2022-02-24,IDN,Indonesia,57426,317,42518,14591,5408328,147342,4674873,586113,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,216.55,20394.51,1.2,555.62,55.56,0.027200000000000002,0.8644,0.93,1.4
2022-02-25,IDN,Indonesia,49447,244,61361,-12158,5457775,147586,4736234,573955,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,186.46,20580.97,0.92,556.54,55.65,0.027000000000000003,0.8678,0.86,0.77
2022-02-26,IDN,Indonesia,46643,258,41805,4580,5504418,147844,4778039,578535,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,175.89,20756.86,0.97,557.51,55.75,0.0269,0.868,0.94,1.06
2022-02-27,IDN,Indonesia,34976,229,39384,-4637,5539394,148073,4817423,573898,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,131.89,20888.75,0.86,558.38,55.84,0.026699999999999998,0.8697,0.75,0.89
2022-02-28,IDN,Indonesia,25054,262,43992,-19200,5564448,148335,4861415,554698,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,94.48,20983.23,0.99,559.36,55.94,0.026699999999999998,0.8737,0.72,1.14
2022-03-01,IDN,Indonesia,24728,325,39887,-15484,5589176,148660,4901302,539214,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,93.25,21076.48,1.23,560.59,56.06,0.026600000000000002,0.8769,0.99,1.24
2022-03-02,IDN,Indonesia,40920,376,42935,-2391,5630096,149036,4944237,536823,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,154.31,21230.78,1.42,562.01,56.2,0.0265,0.8782,1.65,1.16
2022-03-03,IDN,Indonesia,37259,232,42154,-5127,5667355,149268,4986391,531696,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,140.5,21371.28,0.87,562.88,56.29,0.0263,0.8798,0.91,0.62
2022-03-04,IDN,Indonesia,26347,328,40462,-14443,5693702,149596,5026853,517253,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,99.35,21470.64,1.24,564.12,56.41,0.0263,0.8829,0.71,1.41
2022-03-05,IDN,Indonesia,30156,322,46669,-16835,5723858,149918,5073522,500418,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,113.72,21584.35,1.21,565.33,56.53,0.0262,0.8864,1.14,0.98
2022-03-06,IDN,Indonesia,24867,254,49080,-24467,5748725,150172,5122602,475951,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,93.77,21678.13,0.96,566.29,56.63,0.026099999999999998,0.8911,0.82,0.79
2022-03-07,IDN,Indonesia,21380,258,48800,-27678,5770105,150430,5171402,448273,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,80.62,21758.75,0.97,567.26,56.73,0.026099999999999998,0.8962,0.86,1.02
2022-03-08,IDN,Indonesia,30148,401,55128,-25381,5800253,150831,5226530,422892,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,113.69,21872.43,1.51,568.78,56.88,0.026000000000000002,0.9011,1.41,1.55
2022-03-09,IDN,Indonesia,26336,304,31705,-5673,5826589,151135,5258235,417219,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,99.31,21971.75,1.15,569.92,56.99,0.0259,0.9025,0.87,0.76
2022-03-10,IDN,Indonesia,21311,278,38399,-17366,5847900,151413,5296634,399853,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,80.36,22052.11,1.05,570.97,57.1,0.0259,0.9057,0.81,0.91
2022-03-11,IDN,Indonesia,16110,290,39212,-23392,5864010,151703,5335846,376461,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,60.75,22112.86,1.09,572.06,57.21,0.0259,0.90989999999999993,0.76,1.04
2022-03-12,IDN,Indonesia,14900,248,33733,-19081,5878910,151951,5369579,357380,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,56.19,22169.05,0.94,573.0,57.3,0.0258,0.9134,0.92,0.86
2022-03-13,IDN,Indonesia,11585,215,25854,-14484,5890495,152166,5395433,342896,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,43.69,22212.73,0.81,573.81,57.38,0.0258,0.91599999999999993,0.78,0.87
2022-03-14,IDN,Indonesia,9629,271,39296,-29938,5900124,152437,5434729,312958,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,36.31,22249.04,1.02,574.83,57.48,0.0258,0.9211,0.83,1.26
2022-03-15,IDN,Indonesia,14408,308,27615,-13515,5914532,152745,5462344,299443,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,54.33,22303.37,1.16,575.99,57.6,0.0258,0.9235,1.5,1.14
2022-03-16,IDN,Indonesia,13018,230,32262,-19474,5927550,152975,5494606,279969,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,49.09,22352.46,0.87,576.86,57.69,0.0258,0.927,0.9,0.75
2022-03-17,IDN,Indonesia,11532,237,28787,-17492,5939082,153212,5523393,262477,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,43.49,22395.95,0.89,577.75,57.78,0.0258,0.93,0.89,1.03
2022-03-18,IDN,Indonesia,9528,199,25827,-16498,5948610,153411,5549220,245979,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,35.93,22431.88,0.75,578.5,57.85,0.0258,0.93290000000000006,0.83,0.84
2022-03-19,IDN,Indonesia,7951,188,24008,-16245,5956561,153599,5573228,229734,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,29.98,22461.86,0.71,579.21,57.92,0.0258,0.9356,0.83,0.94
2022-03-20,IDN,Indonesia,5922,139,15829,-10046,5962483,153738,5589057,219688,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.33,22484.2,0.52,579.74,57.97,0.0258,0.9373999999999999,0.74,0.74
2022-03-21,IDN,Indonesia,4699,154,20888,-16343,5967182,153892,5609945,203345,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.72,22501.91,0.58,580.32,58.03,0.0258,0.9401,0.79,1.11
2022-03-22,IDN,Indonesia,7464,170,29084,-21790,5974646,154062,5639029,181555,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,28.15,22530.06,0.64,580.96,58.1,0.0258,0.9438,1.59,1.1
2022-03-23,IDN,Indonesia,6376,159,19209,-12992,5981022,154221,5658238,168563,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,24.04,22554.1,0.6,581.56,58.16,0.0258,0.946,0.85,0.94
2022-03-24,IDN,Indonesia,5808,122,18272,-12586,5986830,154343,5676510,155977,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.9,22576.01,0.46,582.02,58.2,0.0258,0.94819999999999993,0.91,0.77
2022-03-25,IDN,Indonesia,4857,120,14710,-9973,5991687,154463,5691220,146004,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.32,22594.32,0.45,582.47,58.25,0.0258,0.9499,0.84,0.98
2022-03-26,IDN,Indonesia,4189,107,10943,-6861,5995876,154570,5702163,139143,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.8,22610.12,0.4,582.87,58.29,0.0258,0.951,0.86,0.89
2022-03-27,IDN,Indonesia,3077,100,12499,-9522,5998953,154670,5714662,129621,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,11.6,22621.72,0.38,583.25,58.33,0.0258,0.9526,0.73,0.93
2022-03-28,IDN,Indonesia,2798,104,10301,-7607,6001751,154774,5724963,122014,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,10.55,22632.27,0.39,583.64,58.36,0.0258,0.9539,0.91,1.04
2022-03-29,IDN,Indonesia,3895,108,10092,-6305,6005646,154882,5735055,115709,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.69,22646.96,0.41,584.05,58.41,0.0258,0.9549,1.39,1.04
2022-03-30,IDN,Indonesia,3840,118,7876,-4154,6009486,155000,5742931,111555,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.48,22661.44,0.44,584.5,58.45,0.0258,0.9556,0.99,1.09
2022-03-31,IDN,Indonesia,3332,89,7871,-4628,6012818,155089,5750802,106927,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,12.56,22674.01,0.34,584.83,58.48,0.0258,0.9564,0.87,0.75
2022-04-01,IDN,Indonesia,2930,75,9036,-6181,6015748,155164,5759838,100746,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,11.05,22685.05,0.28,585.11,58.51,0.0258,0.9575,0.88,0.84
2022-04-02,IDN,Indonesia,2300,77,4798,-2575,6018048,155241,5764636,98171,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,8.67,22693.73,0.29,585.41,58.54,0.0258,0.95790000000000008,0.78,1.03
2022-04-03,IDN,Indonesia,1933,47,4067,-2181,6019981,155288,5768703,95990,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,7.29,22701.02,0.18,585.58,58.56,0.0258,0.95829999999999993,0.84,0.61
2022-04-04,IDN,Indonesia,1661,61,7355,-5755,6021642,155349,5776058,90235,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.26,22707.28,0.23,585.81,58.58,0.0258,0.9592,0.86,1.3
2022-04-05,IDN,Indonesia,2282,72,7241,-5031,6023924,155421,5783299,85204,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,8.61,22715.89,0.27,586.08,58.61,0.0258,0.96010000000000006,1.37,1.18
2022-04-06,IDN,Indonesia,2400,43,5415,-3058,6026324,155464,5788714,82146,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,9.05,22724.94,0.16,586.25,58.62,0.0258,0.9606,1.05,0.6
2022-04-07,IDN,Indonesia,2089,45,5888,-3844,6028413,155509,5794602,78302,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,7.88,22732.81,0.17,586.42,58.64,0.0258,0.9612,0.87,1.05
2022-04-08,IDN,Indonesia,1755,47,3442,-1734,6030168,155556,5798044,76568,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,6.62,22739.43,0.18,586.59,58.66,0.0258,0.9615,0.84,1.04
2022-04-09,IDN,Indonesia,1468,41,3865,-2438,6031636,155597,5801909,74130,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.54,22744.97,0.15,586.75,58.67,0.0258,0.9619,0.84,0.87
2022-04-10,IDN,Indonesia,1071,29,2493,-1451,6032707,155626,5804402,72679,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.04,22749.01,0.11,586.86,58.69,0.0258,0.96219999999999994,0.73,0.71
2022-04-11,IDN,Indonesia,1196,48,3978,-2830,6033903,155674,5808380,69849,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,4.51,22753.52,0.18,587.04,58.7,0.0258,0.9626,1.12,1.66
2022-04-12,IDN,Indonesia,1455,43,3286,-1874,6035358,155717,5811666,67975,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.49,22759.0,0.16,587.2,58.72,0.0258,0.96290000000000009,1.22,0.9
2022-04-13,IDN,Indonesia,1551,29,3022,-1500,6036909,155746,5814688,66475,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,5.85,22764.85,0.11,587.31,58.73,0.0258,0.9632,1.07,0.67
2022-04-14,IDN,Indonesia,833,48,3216,-2431,6037742,155794,5817904,64044,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.14,22767.99,0.18,587.49,58.75,0.0258,0.9636,0.54,1.66
2022-04-15,IDN,Indonesia,922,26,2275,-1379,6038664,155820,5820179,62665,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.48,22771.47,0.1,587.59,58.76,0.0258,0.9638,1.11,0.54
2022-04-16,IDN,Indonesia,602,24,2768,-2190,6039266,155844,5822947,60475,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.27,22773.74,0.09,587.68,58.77,0.0258,0.96420000000000006,0.65,0.92
2022-04-17,IDN,Indonesia,607,22,2782,-2197,6039873,155866,5825729,58278,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.29,22776.03,0.08,587.76,58.78,0.0258,0.9645,1.01,0.92
2022-04-18,IDN,Indonesia,559,37,7831,-7309,6040432,155903,5833560,50969,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.11,22778.14,0.14,587.9,58.79,0.0258,0.9658,0.92,1.68
2022-04-19,IDN,Indonesia,837,34,2750,-1947,6041269,155937,5836310,49022,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.16,22781.29,0.13,588.03,58.8,0.0258,0.9661,1.5,0.92
2022-04-20,IDN,Indonesia,741,37,4635,-3931,6042010,155974,5840945,45091,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.79,22784.09,0.14,588.17,58.82,0.0258,0.9667,0.89,1.09
2022-04-21,IDN,Indonesia,585,41,14416,-13872,6042595,156015,5855361,31219,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.21,22786.29,0.15,588.32,58.83,0.0258,0.96900000000000008,0.79,1.11
2022-04-22,IDN,Indonesia,651,25,10808,-10182,6043246,156040,5866169,21037,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.45,22788.75,0.09,588.42,58.84,0.0258,0.9706999999999999,1.11,0.61
2022-04-23,IDN,Indonesia,522,27,2082,-1587,6043768,156067,5868251,19450,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.97,22790.72,0.1,588.52,58.85,0.0258,0.971,0.8,1.08
2022-04-24,IDN,Indonesia,382,33,2168,-1819,6044150,156100,5870419,17631,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.44,22792.16,0.12,588.64,58.86,0.0258,0.97129999999999994,0.73,1.22
2022-04-25,IDN,Indonesia,317,33,4664,-4380,6044467,156133,5875083,13251,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.2,22793.35,0.12,588.77,58.88,0.0258,0.972,0.83,1.0
2022-04-26,IDN,Indonesia,576,30,4058,-3512,6045043,156163,5879141,9739,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.17,22795.52,0.11,588.88,58.89,0.0258,0.9726,1.82,0.91
2022-04-27,IDN,Indonesia,617,36,1178,-597,6045660,156199,5880319,9142,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.33,22797.85,0.14,589.02,58.9,0.0258,0.9727,1.07,1.2
2022-04-28,IDN,Indonesia,412,18,1171,-777,6046072,156217,5881490,8365,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.55,22799.4,0.07,589.09,58.91,0.0258,0.9728,0.67,0.5
2022-04-29,IDN,Indonesia,395,23,572,-200,6046467,156240,5882062,8165,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.49,22800.89,0.09,589.17,58.92,0.0258,0.9728,0.96,1.28
2022-04-30,IDN,Indonesia,329,17,598,-286,6046796,156257,5882660,7879,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.24,22802.13,0.06,589.24,58.92,0.0258,0.9729000000000001,0.83,0.74
2022-05-01,IDN,Indonesia,244,16,633,-405,6047040,156273,5883293,7474,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.92,22803.06,0.06,589.3,58.93,0.0258,0.9729000000000001,0.74,0.94
2022-05-03,IDN,Indonesia,107,18,395,-306,6047315,156305,5884059,6951,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.4,22804.09,0.07,589.42,58.94,0.0258,0.973,0.64,1.29
